,season,route_id,route_name,train,direction_id,day_type_id,day_type_name,stop_time,stop_id,stopsequence,average_ons,average_offs,average_load,ObjectId,coordinates
9546,Spring 2018,CR-Worcester,Framingham/Worcester Line,526,1,day_type_01,weekday,2018/01/02 01:32:00+00,Boston Landing,15,2.0,4.0,39.0,9547,"(-1, -1)"
9547,Spring 2018,CR-Worcester,Framingham/Worcester Line,526,1,day_type_01,weekday,2018/01/02 01:37:00+00,Yawkey,16,0.0,3.0,36.0,9548,"(-1, -1)"
9548,Spring 2018,CR-Worcester,Framingham/Worcester Line,526,1,day_type_01,weekday,2018/01/02 01:42:00+00,Back Bay,17,0.0,20.0,16.0,9549,"(42.3507067, -71.0797297)"
9551,Spring 2018,CR-Worcester,Framingham/Worcester Line,528,1,day_type_01,weekday,2018/01/02 01:43:00+00,Grafton,2,0.0,0.0,12.0,9552,"(42.2063399, -71.6853877)"
9552,Spring 2018,CR-Worcester,Framingham/Worcester Line,528,1,day_type_01,weekday,2018/01/02 01:47:00+00,Westborough,3,1.0,0.0,13.0,9553,"(42.2694308, -71.6129907)"
9553,Spring 2018,CR-Worcester,Framingham/Worcester Line,528,1,day_type_01,weekday,2018/01/02 01:56:00+00,Southborough,4,0.0,0.0,13.0,9554,"(42.3056501, -71.5245087)"
9554,Spring 2018,CR-Worcester,Framingham/Worcester Line,528,1,day_type_01,weekday,2018/01/02 02:00:00+00,Ashland,5,1.0,0.0,14.0,9555,"(42.2606614, -71.4641337)"
9555,Spring 2018,CR-Worcester,Framingham/Worcester Line,528,1,day_type_01,weekday,2018/01/02 02:11:00+00,Framingham,6,6.0,2.0,18.0,9556,"(42.2773177, -71.4165905)"
9556,Spring 2018,CR-Worcester,Framingham/Worcester Line,528,1,day_type_01,weekday,2018/01/02 02:16:00+00,West Natick,7,1.0,1.0,18.0,9557,"(42.2778741, -71.3786708)"
9557,Spring 2018,CR-Worcester,Framingham/Worcester Line,528,1,day_type_01,weekday,2018/01/02 02:21:00+00,Natick Center,8,2.0,0.0,20.0,9558,"(-1, -1)"
9558,Spring 2018,CR-Worcester,Framingham/Worcester Line,528,1,day_type_01,weekday,2018/01/02 02:25:00+00,Wellesley Square,9,3.0,1.0,22.0,9559,"(-1, -1)"
9559,Spring 2018,CR-Worcester,Framingham/Worcester Line,528,1,day_type_01,weekday,2018/01/02 02:29:00+00,Wellesley Hills,10,1.0,0.0,23.0,9560,"(42.3130588, -71.2738201)"
9560,Spring 2018,CR-Worcester,Framingham/Worcester Line,528,1,day_type_01,weekday,2018/01/02 02:32:00+00,Wellesley Farms,11,0.0,5.0,18.0,9561,"(42.3195413, -71.2689452)"
9561,Spring 2018,CR-Worcester,Framingham/Worcester Line,528,1,day_type_01,weekday,2018/01/02 02:42:00+00,Boston Landing,15,1.0,2.0,17.0,9562,"(-1, -1)"
9562,Spring 2018,CR-Worcester,Framingham/Worcester Line,516,1,day_type_01,weekday,2018/01/01 18:00:00+00,Wellesley Square,9,12.0,1.0,114.0,9563,"(-1, -1)"
9563,Spring 2018,CR-Worcester,Framingham/Worcester Line,516,1,day_type_01,weekday,2018/01/01 18:04:00+00,Wellesley Hills,10,4.0,1.0,117.0,9564,"(42.3130588, -71.2738201)"
9564,Spring 2018,CR-Worcester,Framingham/Worcester Line,516,1,day_type_01,weekday,2018/01/01 18:07:00+00,Wellesley Farms,11,1.0,0.0,118.0,9565,"(42.3195413, -71.2689452)"
9565,Spring 2018,CR-Worcester,Framingham/Worcester Line,516,1,day_type_01,weekday,2018/01/01 18:12:00+00,Auburndale,12,3.0,1.0,120.0,9566,"(42.3479005, -71.2471089)"
9566,Spring 2018,CR-Worcester,Framingham/Worcester Line,516,1,day_type_01,weekday,2018/01/01 18:15:00+00,West Newton,13,1.0,0.0,121.0,9567,"(42.3494151, -71.2262454)"
9567,Spring 2018,CR-Worcester,Framingham/Worcester Line,516,1,day_type_01,weekday,2018/01/01 18:18:00+00,Newtonville,14,9.0,2.0,128.0,9568,"(42.3506004, -71.2069963)"
9568,Spring 2018,CR-Worcester,Framingham/Worcester Line,516,1,day_type_01,weekday,2018/01/01 18:26:00+00,Yawkey,16,3.0,25.0,106.0,9569,"(-1, -1)"
9569,Spring 2018,CR-Worcester,Framingham/Worcester Line,516,1,day_type_01,weekday,2018/01/01 18:31:00+00,Back Bay,17,0.0,43.0,63.0,9570,"(42.3507067, -71.0797297)"
9572,Spring 2018,CR-Worcester,Framingham/Worcester Line,518,1,day_type_01,weekday,2018/01/01 19:08:00+00,Grafton,2,5.0,0.0,66.0,9573,"(42.2063399, -71.6853877)"
9573,Spring 2018,CR-Worcester,Framingham/Worcester Line,518,1,day_type_01,weekday,2018/01/01 19:12:00+00,Westborough,3,4.0,2.0,68.0,9574,"(42.2694308, -71.6129907)"
9574,Spring 2018,CR-Worcester,Framingham/Worcester Line,518,1,day_type_01,weekday,2018/01/01 19:21:00+00,Southborough,4,7.0,1.0,74.0,9575,"(42.3056501, -71.5245087)"
9575,Spring 2018,CR-Worcester,Framingham/Worcester Line,518,1,day_type_01,weekday,2018/01/01 19:25:00+00,Ashland,5,8.0,0.0,82.0,9576,"(42.2606614, -71.4641337)"
9576,Spring 2018,CR-Worcester,Framingham/Worcester Line,518,1,day_type_01,weekday,2018/01/01 19:36:00+00,Framingham,6,19.0,5.0,96.0,9577,"(42.2773177, -71.4165905)"
9577,Spring 2018,CR-Worcester,Framingham/Worcester Line,518,1,day_type_01,weekday,2018/01/01 19:41:00+00,West Natick,7,8.0,0.0,104.0,9578,"(42.2778741, -71.3786708)"
9578,Spring 2018,CR-Worcester,Framingham/Worcester Line,518,1,day_type_01,weekday,2018/01/01 19:46:00+00,Natick Center,8,12.0,2.0,114.0,9579,"(-1, -1)"
9579,Spring 2018,CR-Worcester,Framingham/Worcester Line,518,1,day_type_01,weekday,2018/01/01 19:50:00+00,Wellesley Square,9,16.0,4.0,126.0,9580,"(-1, -1)"
9580,Spring 2018,CR-Worcester,Framingham/Worcester Line,518,1,day_type_01,weekday,2018/01/01 19:54:00+00,Wellesley Hills,10,6.0,0.0,132.0,9581,"(42.3130588, -71.2738201)"
9581,Spring 2018,CR-Worcester,Framingham/Worcester Line,518,1,day_type_01,weekday,2018/01/01 19:57:00+00,Wellesley Farms,11,3.0,2.0,133.0,9582,"(42.3195413, -71.2689452)"
9582,Spring 2018,CR-Worcester,Framingham/Worcester Line,518,1,day_type_01,weekday,2018/01/01 20:07:00+00,Boston Landing,15,8.0,6.0,135.0,9583,"(-1, -1)"
9583,Spring 2018,CR-Worcester,Framingham/Worcester Line,518,1,day_type_01,weekday,2018/01/01 20:12:00+00,Yawkey,16,15.0,35.0,115.0,9584,"(-1, -1)"
9584,Spring 2018,CR-Worcester,Framingham/Worcester Line,518,1,day_type_01,weekday,2018/01/01 20:17:00+00,Back Bay,17,4.0,52.0,67.0,9585,"(42.3507067, -71.0797297)"
9587,Spring 2018,CR-Worcester,Framingham/Worcester Line,520,1,day_type_01,weekday,2018/01/01 21:03:00+00,Grafton,2,15.0,0.0,110.0,9588,"(42.2063399, -71.6853877)"
9588,Spring 2018,CR-Worcester,Framingham/Worcester Line,520,1,day_type_01,weekday,2018/01/01 21:07:00+00,Westborough,3,11.0,0.0,121.0,9589,"(42.2694308, -71.6129907)"
9589,Spring 2018,CR-Worcester,Framingham/Worcester Line,520,1,day_type_01,weekday,2018/01/01 21:16:00+00,Southborough,4,24.0,0.0,145.0,9590,"(42.3056501, -71.5245087)"
9590,Spring 2018,CR-Worcester,Framingham/Worcester Line,520,1,day_type_01,weekday,2018/01/01 21:20:00+00,Ashland,5,13.0,0.0,158.0,9591,"(42.2606614, -71.4641337)"
9591,Spring 2018,CR-Worcester,Framingham/Worcester Line,520,1,day_type_01,weekday,2018/01/01 21:31:00+00,Framingham,6,37.0,0.0,195.0,9592,"(42.2773177, -71.4165905)"
9592,Spring 2018,CR-Worcester,Framingham/Worcester Line,520,1,day_type_01,weekday,2018/01/01 21:36:00+00,West Natick,7,14.0,0.0,209.0,9593,"(42.2778741, -71.3786708)"
9593,Spring 2018,CR-Worcester,Framingham/Worcester Line,520,1,day_type_01,weekday,2018/01/01 21:41:00+00,Natick Center,8,30.0,0.0,239.0,9594,"(-1, -1)"
9594,Spring 2018,CR-Worcester,Framingham/Worcester Line,520,1,day_type_01,weekday,2018/01/01 21:45:00+00,Wellesley Square,9,18.0,0.0,257.0,9595,"(-1, -1)"
9595,Spring 2018,CR-Worcester,Framingham/Worcester Line,520,1,day_type_01,weekday,2018/01/01 21:49:00+00,Wellesley Hills,10,8.0,0.0,265.0,9596,"(42.3130588, -71.2738201)"
9596,Spring 2018,CR-Worcester,Framingham/Worcester Line,520,1,day_type_01,weekday,2018/01/01 21:52:00+00,Wellesley Farms,11,5.0,2.0,268.0,9597,"(42.3195413, -71.2689452)"
9597,Spring 2018,CR-Worcester,Framingham/Worcester Line,520,1,day_type_01,weekday,2018/01/01 22:04:00+00,Boston Landing,15,45.0,5.0,308.0,9598,"(-1, -1)"
9598,Spring 2018,CR-Worcester,Framingham/Worcester Line,520,1,day_type_01,weekday,2018/01/01 22:09:00+00,Yawkey,16,17.0,140.0,185.0,9599,"(-1, -1)"
9599,Spring 2018,CR-Worcester,Framingham/Worcester Line,520,1,day_type_01,weekday,2018/01/01 22:14:00+00,Back Bay,17,15.0,46.0,154.0,9600,"(42.3507067, -71.0797297)"
9600,Spring 2018,CR-Worcester,Framingham/Worcester Line,529,0,day_type_01,weekday,2018/01/02 01:26:00+00,Natick Center,11,0.0,29.0,126.0,9601,"(-1, -1)"
9601,Spring 2018,CR-Worcester,Framingham/Worcester Line,529,0,day_type_01,weekday,2018/01/02 01:31:00+00,West Natick,12,1.0,19.0,108.0,9602,"(42.2778741, -71.3786708)"
9602,Spring 2018,CR-Worcester,Framingham/Worcester Line,529,0,day_type_01,weekday,2018/01/02 01:36:00+00,Framingham,13,6.0,40.0,74.0,9603,"(42.2773177, -71.4165905)"
9603,Spring 2018,CR-Worcester,Framingham/Worcester Line,529,0,day_type_01,weekday,2018/01/02 01:42:00+00,Ashland,14,4.0,19.0,59.0,9604,"(42.2606614, -71.4641337)"
9604,Spring 2018,CR-Worcester,Framingham/Worcester Line,529,0,day_type_01,weekday,2018/01/02 01:47:00+00,Southborough,15,0.0,13.0,46.0,9605,"(42.3056501, -71.5245087)"
9605,Spring 2018,CR-Worcester,Framingham/Worcester Line,529,0,day_type_01,weekday,2018/01/02 01:56:00+00,Westborough,16,1.0,22.0,25.0,9606,"(42.2694308, -71.6129907)"
9606,Spring 2018,CR-Worcester,Framingham/Worcester Line,529,0,day_type_01,weekday,2018/01/02 02:01:00+00,Grafton,17,0.0,12.0,13.0,9607,"(42.2063399, -71.6853877)"
9608,Spring 2018,CR-Worcester,Framingham/Worcester Line,531,0,day_type_01,weekday,2018/01/02 01:41:00+00,Back Bay,2,44.0,2.0,174.0,9609,"(42.3507067, -71.0797297)"
9609,Spring 2018,CR-Worcester,Framingham/Worcester Line,531,0,day_type_01,weekday,2018/01/02 01:46:00+00,Yawkey,3,31.0,1.0,204.0,9610,"(-1, -1)"
9610,Spring 2018,CR-Worcester,Framingham/Worcester Line,531,0,day_type_01,weekday,2018/01/02 01:51:00+00,Boston Landing,4,4.0,20.0,188.0,9611,"(-1, -1)"
9611,Spring 2018,CR-Worcester,Framingham/Worcester Line,531,0,day_type_01,weekday,2018/01/02 01:56:00+00,Newtonville,5,3.0,10.0,181.0,9612,"(42.3506004, -71.2069963)"
9612,Spring 2018,CR-Worcester,Framingham/Worcester Line,531,0,day_type_01,weekday,2018/01/02 02:00:00+00,West Newton,6,0.0,3.0,178.0,9613,"(42.3494151, -71.2262454)"
9613,Spring 2018,CR-Worcester,Framingham/Worcester Line,531,0,day_type_01,weekday,2018/01/02 02:03:00+00,Auburndale,7,0.0,6.0,172.0,9614,"(42.3479005, -71.2471089)"
9614,Spring 2018,CR-Worcester,Framingham/Worcester Line,531,0,day_type_01,weekday,2018/01/02 02:06:00+00,Wellesley Farms,8,0.0,5.0,167.0,9615,"(42.3195413, -71.2689452)"
9615,Spring 2018,CR-Worcester,Framingham/Worcester Line,531,0,day_type_01,weekday,2018/01/02 02:09:00+00,Wellesley Hills,9,0.0,7.0,160.0,9616,"(42.3130588, -71.2738201)"
9616,Spring 2018,CR-Worcester,Framingham/Worcester Line,531,0,day_type_01,weekday,2018/01/02 02:12:00+00,Wellesley Square,10,2.0,11.0,151.0,9617,"(-1, -1)"
9617,Spring 2018,CR-Worcester,Framingham/Worcester Line,531,0,day_type_01,weekday,2018/01/02 02:16:00+00,Natick Center,11,2.0,22.0,131.0,9618,"(-1, -1)"
9618,Spring 2018,CR-Worcester,Framingham/Worcester Line,531,0,day_type_01,weekday,2018/01/02 02:21:00+00,West Natick,12,2.0,21.0,112.0,9619,"(42.2778741, -71.3786708)"
9619,Spring 2018,CR-Worcester,Framingham/Worcester Line,531,0,day_type_01,weekday,2018/01/02 02:26:00+00,Framingham,13,4.0,21.0,95.0,9620,"(42.2773177, -71.4165905)"
9620,Spring 2018,CR-Worcester,Framingham/Worcester Line,531,0,day_type_01,weekday,2018/01/02 02:32:00+00,Ashland,14,2.0,17.0,80.0,9621,"(42.2606614, -71.4641337)"
9621,Spring 2018,CR-Worcester,Framingham/Worcester Line,531,0,day_type_01,weekday,2018/01/02 02:37:00+00,Southborough,15,0.0,11.0,69.0,9622,"(42.3056501, -71.5245087)"
9622,Spring 2018,CR-Worcester,Framingham/Worcester Line,531,0,day_type_01,weekday,2018/01/02 02:46:00+00,Westborough,16,0.0,11.0,58.0,9623,"(42.2694308, -71.6129907)"
9623,Spring 2018,CR-Worcester,Framingham/Worcester Line,531,0,day_type_01,weekday,2018/01/02 02:51:00+00,Grafton,17,0.0,17.0,41.0,9624,"(42.2063399, -71.6853877)"
9626,Spring 2018,CR-Worcester,Framingham/Worcester Line,533,0,day_type_01,weekday,2018/01/02 02:41:00+00,Back Bay,2,23.0,0.0,95.0,9627,"(42.3507067, -71.0797297)"
9627,Spring 2018,CR-Worcester,Framingham/Worcester Line,533,0,day_type_01,weekday,2018/01/02 02:46:00+00,Yawkey,3,10.0,0.0,105.0,9628,"(-1, -1)"
9628,Spring 2018,CR-Worcester,Framingham/Worcester Line,533,0,day_type_01,weekday,2018/01/02 02:51:00+00,Boston Landing,4,2.0,18.0,89.0,9629,"(-1, -1)"
9629,Spring 2018,CR-Worcester,Framingham/Worcester Line,533,0,day_type_01,weekday,2018/01/02 02:56:00+00,Newtonville,5,1.0,3.0,87.0,9630,"(42.3506004, -71.2069963)"
9630,Spring 2018,CR-Worcester,Framingham/Worcester Line,594,1,day_type_01,weekday,2018/01/01 23:25:00+00,West Natick,7,5.0,1.0,5.0,9631,"(42.2778741, -71.3786708)"
9631,Spring 2018,CR-Worcester,Framingham/Worcester Line,533,0,day_type_01,weekday,2018/01/02 03:00:00+00,West Newton,6,1.0,3.0,85.0,9632,"(42.3494151, -71.2262454)"
9632,Spring 2018,CR-Worcester,Framingham/Worcester Line,533,0,day_type_01,weekday,2018/01/02 03:03:00+00,Auburndale,7,0.0,2.0,83.0,9633,"(42.3479005, -71.2471089)"
9633,Spring 2018,CR-Worcester,Framingham/Worcester Line,533,0,day_type_01,weekday,2018/01/02 03:06:00+00,Wellesley Farms,8,1.0,2.0,82.0,9634,"(42.3195413, -71.2689452)"
9634,Spring 2018,CR-Worcester,Framingham/Worcester Line,533,0,day_type_01,weekday,2018/01/02 03:09:00+00,Wellesley Hills,9,0.0,1.0,81.0,9635,"(42.3130588, -71.2738201)"
9635,Spring 2018,CR-Worcester,Framingham/Worcester Line,533,0,day_type_01,weekday,2018/01/02 03:12:00+00,Wellesley Square,10,3.0,4.0,80.0,9636,"(-1, -1)"
9636,Spring 2018,CR-Worcester,Framingham/Worcester Line,533,0,day_type_01,weekday,2018/01/02 03:16:00+00,Natick Center,11,4.0,9.0,75.0,9637,"(-1, -1)"
9637,Spring 2018,CR-Worcester,Framingham/Worcester Line,533,0,day_type_01,weekday,2018/01/02 03:21:00+00,West Natick,12,0.0,12.0,63.0,9638,"(42.2778741, -71.3786708)"
9638,Spring 2018,CR-Worcester,Framingham/Worcester Line,533,0,day_type_01,weekday,2018/01/02 03:26:00+00,Framingham,13,1.0,20.0,44.0,9639,"(42.2773177, -71.4165905)"
9639,Spring 2018,CR-Worcester,Framingham/Worcester Line,533,0,day_type_01,weekday,2018/01/02 03:32:00+00,Ashland,14,0.0,4.0,40.0,9640,"(42.2606614, -71.4641337)"
9640,Spring 2018,CR-Worcester,Framingham/Worcester Line,533,0,day_type_01,weekday,2018/01/02 03:37:00+00,Southborough,15,0.0,6.0,34.0,9641,"(42.3056501, -71.5245087)"
9641,Spring 2018,CR-Worcester,Framingham/Worcester Line,533,0,day_type_01,weekday,2018/01/02 03:46:00+00,Westborough,16,0.0,4.0,30.0,9642,"(42.2694308, -71.6129907)"
9642,Spring 2018,CR-Worcester,Framingham/Worcester Line,533,0,day_type_01,weekday,2018/01/02 03:51:00+00,Grafton,17,0.0,0.0,30.0,9643,"(42.2063399, -71.6853877)"
9645,Spring 2018,CR-Worcester,Framingham/Worcester Line,535,0,day_type_01,weekday,2018/01/02 03:36:00+00,Back Bay,2,57.0,0.0,98.0,9646,"(42.3507067, -71.0797297)"
9646,Spring 2018,CR-Worcester,Framingham/Worcester Line,535,0,day_type_01,weekday,2018/01/02 03:41:00+00,Yawkey,3,91.0,1.0,188.0,9647,"(-1, -1)"
9647,Spring 2018,CR-Worcester,Framingham/Worcester Line,535,0,day_type_01,weekday,2018/01/02 03:46:00+00,Boston Landing,4,1.0,11.0,178.0,9648,"(-1, -1)"
9648,Spring 2018,CR-Worcester,Framingham/Worcester Line,535,0,day_type_01,weekday,2018/01/02 03:51:00+00,Newtonville,5,0.0,10.0,168.0,9649,"(42.3506004, -71.2069963)"
9649,Spring 2018,CR-Worcester,Framingham/Worcester Line,535,0,day_type_01,weekday,2018/01/02 03:55:00+00,West Newton,6,0.0,2.0,166.0,9650,"(42.3494151, -71.2262454)"
9650,Spring 2018,CR-Worcester,Framingham/Worcester Line,535,0,day_type_01,weekday,2018/01/02 03:58:00+00,Auburndale,7,0.0,2.0,164.0,9651,"(42.3479005, -71.2471089)"
9651,Spring 2018,CR-Worcester,Framingham/Worcester Line,535,0,day_type_01,weekday,2018/01/02 04:01:00+00,Wellesley Farms,8,0.0,2.0,162.0,9652,"(42.3195413, -71.2689452)"
9652,Spring 2018,CR-Worcester,Framingham/Worcester Line,535,0,day_type_01,weekday,2018/01/02 04:04:00+00,Wellesley Hills,9,0.0,7.0,155.0,9653,"(42.3130588, -71.2738201)"
9653,Spring 2018,CR-Worcester,Framingham/Worcester Line,535,0,day_type_01,weekday,2018/01/02 04:07:00+00,Wellesley Square,10,0.0,4.0,151.0,9654,"(-1, -1)"
9654,Spring 2018,CR-Worcester,Framingham/Worcester Line,535,0,day_type_01,weekday,2018/01/02 04:11:00+00,Natick Center,11,0.0,22.0,129.0,9655,"(-1, -1)"
9655,Spring 2018,CR-Worcester,Framingham/Worcester Line,535,0,day_type_01,weekday,2018/01/02 04:16:00+00,West Natick,12,0.0,12.0,117.0,9656,"(42.2778741, -71.3786708)"
9656,Spring 2018,CR-Worcester,Framingham/Worcester Line,535,0,day_type_01,weekday,2018/01/02 04:21:00+00,Framingham,13,1.0,23.0,95.0,9657,"(42.2773177, -71.4165905)"
9657,Spring 2018,CR-Worcester,Framingham/Worcester Line,587,0,day_type_01,weekday,2018/01/01 12:28:00+00,West Natick,12,0.0,0.0,14.0,9658,"(42.2778741, -71.3786708)"
9658,Spring 2018,CR-Worcester,Framingham/Worcester Line,594,1,day_type_01,weekday,2018/01/01 23:30:00+00,Natick Center,8,8.0,0.0,12.0,9659,"(-1, -1)"
9659,Spring 2018,CR-Worcester,Framingham/Worcester Line,594,1,day_type_01,weekday,2018/01/01 23:34:00+00,Wellesley Square,9,15.0,2.0,25.0,9660,"(-1, -1)"
9660,Spring 2018,CR-Worcester,Framingham/Worcester Line,594,1,day_type_01,weekday,2018/01/01 23:38:00+00,Wellesley Hills,10,7.0,0.0,32.0,9661,"(42.3130588, -71.2738201)"
9661,Spring 2018,CR-Worcester,Framingham/Worcester Line,594,1,day_type_01,weekday,2018/01/01 23:41:00+00,Wellesley Farms,11,0.0,0.0,32.0,9662,"(42.3195413, -71.2689452)"
9662,Spring 2018,CR-Worcester,Framingham/Worcester Line,594,1,day_type_01,weekday,2018/01/01 23:53:00+00,Boston Landing,15,8.0,2.0,38.0,9663,"(-1, -1)"
9663,Spring 2018,CR-Worcester,Framingham/Worcester Line,594,1,day_type_01,weekday,2018/01/01 23:58:00+00,Yawkey,16,1.0,1.0,38.0,9664,"(-1, -1)"
9664,Spring 2018,CR-Worcester,Framingham/Worcester Line,594,1,day_type_01,weekday,2018/01/02 00:03:00+00,Back Bay,17,1.0,14.0,25.0,9665,"(42.3507067, -71.0797297)"
9667,Spring 2018,CR-Worcester,Framingham/Worcester Line,596,1,day_type_01,weekday,2018/01/02 00:10:00+00,West Natick,7,2.0,0.0,8.0,9668,"(42.2778741, -71.3786708)"
9668,Spring 2018,CR-Worcester,Framingham/Worcester Line,596,1,day_type_01,weekday,2018/01/02 00:15:00+00,Natick Center,8,8.0,2.0,14.0,9669,"(-1, -1)"
9669,Spring 2018,CR-Worcester,Framingham/Worcester Line,596,1,day_type_01,weekday,2018/01/02 00:19:00+00,Wellesley Square,9,3.0,0.0,17.0,9670,"(-1, -1)"
9670,Spring 2018,CR-Worcester,Framingham/Worcester Line,596,1,day_type_01,weekday,2018/01/02 00:23:00+00,Wellesley Hills,10,1.0,0.0,18.0,9671,"(42.3130588, -71.2738201)"
9671,Spring 2018,CR-Worcester,Framingham/Worcester Line,596,1,day_type_01,weekday,2018/01/02 00:26:00+00,Wellesley Farms,11,1.0,0.0,19.0,9672,"(42.3195413, -71.2689452)"
9672,Spring 2018,CR-Worcester,Framingham/Worcester Line,596,1,day_type_01,weekday,2018/01/02 00:31:00+00,Auburndale,12,0.0,0.0,19.0,9673,"(42.3479005, -71.2471089)"
9673,Spring 2018,CR-Worcester,Framingham/Worcester Line,596,1,day_type_01,weekday,2018/01/02 00:31:00+00,West Newton,13,0.0,1.0,18.0,9674,"(42.3494151, -71.2262454)"
9674,Spring 2018,CR-Worcester,Framingham/Worcester Line,596,1,day_type_01,weekday,2018/01/02 00:31:00+00,Newtonville,14,3.0,6.0,15.0,9675,"(42.3506004, -71.2069963)"
9675,Spring 2018,CR-Worcester,Framingham/Worcester Line,596,1,day_type_01,weekday,2018/01/02 00:42:00+00,Boston Landing,15,2.0,1.0,16.0,9676,"(-1, -1)"
9676,Spring 2018,CR-Worcester,Framingham/Worcester Line,596,1,day_type_01,weekday,2018/01/02 00:47:00+00,Yawkey,16,0.0,1.0,15.0,9677,"(-1, -1)"
9677,Spring 2018,CR-Worcester,Framingham/Worcester Line,596,1,day_type_01,weekday,2018/01/02 00:52:00+00,Back Bay,17,1.0,2.0,14.0,9678,"(42.3507067, -71.0797297)"
9680,Spring 2018,CR-Worcester,Framingham/Worcester Line,501,0,day_type_01,weekday,2018/01/01 09:55:00+00,Back Bay,2,0.0,0.0,0.0,9681,"(42.3507067, -71.0797297)"
9681,Spring 2018,CR-Worcester,Framingham/Worcester Line,501,0,day_type_01,weekday,2018/01/01 10:00:00+00,Yawkey,3,0.0,0.0,0.0,9682,"(-1, -1)"
9682,Spring 2018,CR-Worcester,Framingham/Worcester Line,501,0,day_type_01,weekday,2018/01/01 10:21:00+00,West Natick,12,0.0,0.0,0.0,9683,"(42.2778741, -71.3786708)"
9683,Spring 2018,CR-Worcester,Framingham/Worcester Line,501,0,day_type_01,weekday,2018/01/01 10:25:00+00,Framingham,13,2.0,0.0,2.0,9684,"(42.2773177, -71.4165905)"
9684,Spring 2018,CR-Worcester,Framingham/Worcester Line,501,0,day_type_01,weekday,2018/01/01 10:31:00+00,Ashland,14,0.0,0.0,2.0,9685,"(42.2606614, -71.4641337)"
9685,Spring 2018,CR-Worcester,Framingham/Worcester Line,501,0,day_type_01,weekday,2018/01/01 10:36:00+00,Southborough,15,0.0,0.0,2.0,9686,"(42.3056501, -71.5245087)"
9686,Spring 2018,CR-Worcester,Framingham/Worcester Line,501,0,day_type_01,weekday,2018/01/01 10:44:00+00,Westborough,16,0.0,0.0,2.0,9687,"(42.2694308, -71.6129907)"
9687,Spring 2018,CR-Worcester,Framingham/Worcester Line,501,0,day_type_01,weekday,2018/01/01 10:48:00+00,Grafton,17,0.0,0.0,2.0,9688,"(42.2063399, -71.6853877)"
9690,Spring 2018,CR-Worcester,Framingham/Worcester Line,503,0,day_type_01,weekday,2018/01/01 11:00:00+00,Back Bay,2,10.0,10.0,11.0,9691,"(42.3507067, -71.0797297)"
9691,Spring 2018,CR-Worcester,Framingham/Worcester Line,503,0,day_type_01,weekday,2018/01/01 11:05:00+00,Yawkey,3,5.0,0.0,16.0,9692,"(-1, -1)"
9692,Spring 2018,CR-Worcester,Framingham/Worcester Line,503,0,day_type_01,weekday,2018/01/01 11:24:00+00,West Natick,12,3.0,0.0,19.0,9693,"(42.2778741, -71.3786708)"
9693,Spring 2018,CR-Worcester,Framingham/Worcester Line,503,0,day_type_01,weekday,2018/01/01 11:29:00+00,Framingham,13,2.0,13.0,8.0,9694,"(42.2773177, -71.4165905)"
9694,Spring 2018,CR-Worcester,Framingham/Worcester Line,503,0,day_type_01,weekday,2018/01/01 11:35:00+00,Ashland,14,0.0,2.0,6.0,9695,"(42.2606614, -71.4641337)"
9695,Spring 2018,CR-Worcester,Framingham/Worcester Line,503,0,day_type_01,weekday,2018/01/01 11:40:00+00,Southborough,15,1.0,0.0,7.0,9696,"(42.3056501, -71.5245087)"
9696,Spring 2018,CR-Worcester,Framingham/Worcester Line,503,0,day_type_01,weekday,2018/01/01 11:49:00+00,Westborough,16,1.0,0.0,8.0,9697,"(42.2694308, -71.6129907)"
9697,Spring 2018,CR-Worcester,Framingham/Worcester Line,503,0,day_type_01,weekday,2018/01/01 11:54:00+00,Grafton,17,0.0,0.0,8.0,9698,"(42.2063399, -71.6853877)"
9701,Spring 2018,CR-Worcester,Framingham/Worcester Line,505,0,day_type_01,weekday,2018/01/01 11:15:00+00,Back Bay,2,7.0,8.0,8.0,9702,"(42.3507067, -71.0797297)"
